STATEFP10,COUNTYFP10,TRACTCE10,BLKGRPCE10,GEOID10,NAMELSAD10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,acs_demographics_id,acs_demographics_Geographic Area Name,acs_demographics_Estimate!!Total:,acs_demographics_Estimate!!Total:!!White alone,acs_demographics_Estimate!!Total:!!Black or African American alone,acs_demographics_Estimate!!Total:!!American Indian and Alaska Native alone,acs_demographics_Estimate!!Total:!!Asian alone,acs_demographics_Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone,acs_demographics_Estimate!!Total:!!Some other race alone,acs_demographics_Estimate!!Total:!!Two or more races:,acs_demographics_Estimate!!Total:!!Two or more races:!!Two races including Some other race,"acs_demographics_Estimate!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races",poultry_bg_1m_1m_poultry
"37","155","960702","2","371559607022",Block Group 2,G5030,S,"16719232","0","+34.6532583","-079.0435815",1500000US371559607022,"Block Group 2, Census Tract 9607.02, Robeson County, North Carolina","2443","848","179","1203","56","0","96","61","0","61",
"37","155","960702","1","371559607021",Block Group 1,G5030,S,"7446512","0","+34.6865097","-079.0677019",1500000US371559607021,"Block Group 1, Census Tract 9607.02, Robeson County, North Carolina","822","176","129","410","0","0","85","22","0","22",
"37","155","960401","1","371559604011",Block Group 1,G5030,S,"55318555","0","+34.8123270","-079.2992499",1500000US371559604011,"Block Group 1, Census Tract 9604.01, Robeson County, North Carolina","2329","110","307","1844","0","0","0","68","0","68","1"
"37","155","960801","2","371559608012",Block Group 2,G5030,S,"17293961","256854","+34.6117090","-079.0600533",1500000US371559608012,"Block Group 2, Census Tract 9608.01, Robeson County, North Carolina","718","184","198","305","8","0","7","16","0","16",
"37","155","960801","1","371559608011",Block Group 1,G5030,S,"6638869","0","+34.5967070","-079.0484314",1500000US371559608011,"Block Group 1, Census Tract 9608.01, Robeson County, North Carolina","1455","313","984","60","14","0","78","6","0","6",
"37","155","960801","3","371559608013",Block Group 3,G5030,S,"1652031","0","+34.6147373","-079.0275861",1500000US371559608013,"Block Group 3, Census Tract 9608.01, Robeson County, North Carolina","749","41","594","114","0","0","0","0","0","0",
"37","155","961801","2","371559618012",Block Group 2,G5030,S,"60072409","0","+34.6059416","-079.2603323",1500000US371559618012,"Block Group 2, Census Tract 9618.01, Robeson County, North Carolina","2033","73","435","1525","0","0","0","0","0","0","1"
"37","155","961301","2","371559613012",Block Group 2,G5030,S,"21456845","0","+34.6630168","-078.9497153",1500000US371559613012,"Block Group 2, Census Tract 9613.01, Robeson County, North Carolina","1286","515","356","231","0","0","105","79","0","79",
"37","155","961302","1","371559613021",Block Group 1,G5030,S,"1510797","21256","+34.6460241","-079.0070311",1500000US371559613021,"Block Group 1, Census Tract 9613.02, Robeson County, North Carolina","1322","904","156","146","30","0","0","86","0","86",
"37","023","021000","4","370230210004",Block Group 4,G5030,S,"3152406","24894","+35.7216854","-081.4563541",1500000US370230210004,"Block Group 4, Census Tract 210, Burke County, North Carolina","533","259","2","0","270","0","0","2","0","2","1"
"37","023","020201","3","370230202013",Block Group 3,G5030,S,"41482404","0","+35.7971737","-081.8064576",1500000US370230202013,"Block Group 3, Census Tract 202.01, Burke County, North Carolina","2221","1532","423","0","0","0","0","266","0","266",
"37","023","020201","4","370230202014",Block Group 4,G5030,S,"23325903","14016","+35.8225661","-081.7787376",1500000US370230202014,"Block Group 4, Census Tract 202.01, Burke County, North Carolina","924","739","83","0","0","0","0","102","0","102",
"37","023","021201","1","370230212011",Block Group 1,G5030,S,"13924096","0","+35.6948480","-081.6376391",1500000US370230212011,"Block Group 1, Census Tract 212.01, Burke County, North Carolina","885","879","0","0","0","0","6","0","0","0","1"
"37","023","021201","2","370230212012",Block Group 2,G5030,S,"14735283","0","+35.7182357","-081.6117236",1500000US370230212012,"Block Group 2, Census Tract 212.01, Burke County, North Carolina","1393","1383","0","0","0","0","0","10","0","10","1"
"37","023","021301","1","370230213011",Block Group 1,G5030,S,"8362965","0","+35.6865141","-081.7049973",1500000US370230213011,"Block Group 1, Census Tract 213.01, Burke County, North Carolina","1131","1079","0","0","0","42","0","10","0","10","1"
"37","023","021302","1","370230213021",Block Group 1,G5030,S,"7345010","0","+35.6549176","-081.7482778",1500000US370230213021,"Block Group 1, Census Tract 213.02, Burke County, North Carolina","1388","1350","0","0","0","0","38","0","0","0","1"
"37","023","020801","3","370230208013",Block Group 3,G5030,S,"5000711","0","+35.7524835","-081.6156610",1500000US370230208013,"Block Group 3, Census Tract 208.01, Burke County, North Carolina","2110","1836","34","0","96","0","110","34","12","22",
"37","023","020802","2","370230208022",Block Group 2,G5030,S,"5897140","0","+35.7382666","-081.6097631",1500000US370230208022,"Block Group 2, Census Tract 208.02, Burke County, North Carolina","1821","1464","280","1","76","0","0","0","0","0",
"37","023","020801","2","370230208012",Block Group 2,G5030,S,"10561209","279487","+35.7725307","-081.6401872",1500000US370230208012,"Block Group 2, Census Tract 208.01, Burke County, North Carolina","610","543","0","0","33","0","34","0","0","0","1"
"37","023","021000","2","370230210002",Block Group 2,G5030,S,"8135138","0","+35.7383062","-081.4873536",1500000US370230210002,"Block Group 2, Census Tract 210, Burke County, North Carolina","834","828","0","2","0","0","0","4","0","4",
"37","023","021000","3","370230210003",Block Group 3,G5030,S,"9661553","0","+35.7434390","-081.4574567",1500000US370230210003,"Block Group 3, Census Tract 210, Burke County, North Carolina","2151","2059","0","0","83","0","0","9","0","9","1"
"37","023","021100","2","370230211002",Block Group 2,G5030,S,"8373080","7176","+35.7212259","-081.4189240",1500000US370230211002,"Block Group 2, Census Tract 211, Burke County, North Carolina","2001","1901","55","0","7","0","0","38","0","38","1"
"37","023","020201","1","370230202011",Block Group 1,G5030,S,"281004431","30188","+35.8878750","-081.8622762",1500000US370230202011,"Block Group 1, Census Tract 202.01, Burke County, North Carolina","1298","1273","7","0","11","0","0","7","7","0",
"37","023","020201","2","370230202012",Block Group 2,G5030,S,"55218837","13952165","+35.7437414","-081.8496520",1500000US370230202012,"Block Group 2, Census Tract 202.01, Burke County, North Carolina","2143","1517","625","0","0","0","1","0","0","0",
"37","023","020900","5","370230209005",Block Group 5,G5030,S,"5023747","12838","+35.7336549","-081.5524364",1500000US370230209005,"Block Group 5, Census Tract 209, Burke County, North Carolina","1307","1243","0","0","14","0","0","50","0","50",
"37","021","003104","4","370210031044",Block Group 4,G5030,S,"863847","40321","+35.6171270","-082.3279875",1500000US370210031044,"Block Group 4, Census Tract 31.04, Buncombe County, North Carolina","875","760","24","0","28","0","0","63","0","63",
"37","021","003104","5","370210031045",Block Group 5,G5030,S,"885008","0","+35.6243087","-082.3278868",1500000US370210031045,"Block Group 5, Census Tract 31.04, Buncombe County, North Carolina","1154","1142","0","0","0","0","0","12","0","12",
"37","021","003204","1","370210032041",Block Group 1,G5030,S,"39584361","101642","+35.5505647","-082.3581949",1500000US370210032041,"Block Group 1, Census Tract 32.04, Buncombe County, North Carolina","1938","1906","5","0","0","0","0","27","0","27",
"37","021","001300","2","370210013002",Block Group 2,G5030,S,"2416771","0","+35.5880138","-082.6168286",1500000US370210013002,"Block Group 2, Census Tract 13, Buncombe County, North Carolina","2557","1926","205","0","6","212","0","208","0","208",
"37","021","002000","2","370210020002",Block Group 2,G5030,S,"1814181","0","+35.5634261","-082.5097591",1500000US370210020002,"Block Group 2, Census Tract 20, Buncombe County, North Carolina","1393","1392","1","0","0","0","0","0","0","0",
"37","021","002302","4","370210023024",Block Group 4,G5030,S,"18883531","396877","+35.5343652","-082.5811308",1500000US370210023024,"Block Group 4, Census Tract 23.02, Buncombe County, North Carolina","1485","1203","76","0","88","0","104","14","0","14",
"37","021","003103","1","370210031031",Block Group 1,G5030,S,"19519108","8964","+35.5918424","-082.3385987",1500000US370210031031,"Block Group 1, Census Tract 31.03, Buncombe County, North Carolina","1888","1782","20","0","48","18","0","20","0","20",
"37","021","003204","2","370210032042",Block Group 2,G5030,S,"21352309","0","+35.5126826","-082.3627808",1500000US370210032042,"Block Group 2, Census Tract 32.04, Buncombe County, North Carolina","2042","1353","172","38","0","0","404","75","0","75",
"37","021","003204","3","370210032043",Block Group 3,G5030,S,"25143942","0","+35.4888114","-082.3971345",1500000US370210032043,"Block Group 3, Census Tract 32.04, Buncombe County, North Carolina","1997","1981","0","0","0","0","0","16","0","16",
"37","021","000900","2","370210009002",Block Group 2,G5030,S,"983349","30428","+35.5862781","-082.5619687",1500000US370210009002,"Block Group 2, Census Tract 9, Buncombe County, North Carolina","809","456","345","0","0","0","8","0","0","0",
"37","021","001801","1","370210018011",Block Group 1,G5030,S,"5716393","2185","+35.6076018","-082.5265423",1500000US370210018011,"Block Group 1, Census Tract 18.01, Buncombe County, North Carolina","1756","1604","120","0","0","0","0","32","0","32",
"37","021","001801","2","370210018012",Block Group 2,G5030,S,"2810875","0","+35.5936811","-082.5145637",1500000US370210018012,"Block Group 2, Census Tract 18.01, Buncombe County, North Carolina","1635","1303","243","0","13","0","0","76","0","76",
"37","021","001802","1","370210018021",Block Group 1,G5030,S,"3574591","0","+35.6124119","-082.5087347",1500000US370210018021,"Block Group 1, Census Tract 18.02, Buncombe County, North Carolina","1271","985","213","0","0","0","17","56","55","1",
"37","021","001802","2","370210018022",Block Group 2,G5030,S,"3193303","0","+35.6181123","-082.4977344",1500000US370210018022,"Block Group 2, Census Tract 18.02, Buncombe County, North Carolina","1161","1095","0","66","0","0","0","0","0","0",
"37","021","001802","3","370210018023",Block Group 3,G5030,S,"2859006","0","+35.5945524","-082.4930368",1500000US370210018023,"Block Group 3, Census Tract 18.02, Buncombe County, North Carolina","2630","2324","217","0","16","0","0","73","0","73",
"37","019","020203","2","370190202032",Block Group 2,G5030,S,"15819615","0","+34.0921895","-078.0616413",1500000US370190202032,"Block Group 2, Census Tract 202.03, Brunswick County, North Carolina","684","577","19","88","0","0","0","0","0","0",
"37","019","020204","1","370190202041",Block Group 1,G5030,S,"27531046","4531","+34.0677780","-078.0869558",1500000US370190202041,"Block Group 1, Census Tract 202.04, Brunswick County, North Carolina","574","504","41","0","0","0","0","29","0","29",
"37","019","020204","2","370190202042",Block Group 2,G5030,S,"98456321","277448","+34.0027644","-078.0789167",1500000US370190202042,"Block Group 2, Census Tract 202.04, Brunswick County, North Carolina","1613","1432","35","0","0","0","124","22","0","22",
"37","019","020204","3","370190202043",Block Group 3,G5030,S,"7288526","952445","+34.0464474","-078.0561087",1500000US370190202043,"Block Group 3, Census Tract 202.04, Brunswick County, North Carolina","3161","2134","194","32","0","0","572","229","0","229",
"37","019","020204","4","370190202044",Block Group 4,G5030,S,"9520145","524148","+34.0191611","-078.0443832",1500000US370190202044,"Block Group 4, Census Tract 202.04, Brunswick County, North Carolina","1499","1440","59","0","0","0","0","0","0","0",
"37","019","020304","2","370190203042",Block Group 2,G5030,S,"12790894","354788","+33.9364287","-078.0782429",1500000US370190203042,"Block Group 2, Census Tract 203.04, Brunswick County, North Carolina","2810","2706","25","79","0","0","0","0","0","0",
"37","019","020101","1","370190201011",Block Group 1,G5030,S,"78807505","2013996","+34.3232310","-078.0713780",1500000US370190201011,"Block Group 1, Census Tract 201.01, Brunswick County, North Carolina","2554","1085","1089","88","20","0","186","86","13","73",
"37","019","020306","1","370190203061",Block Group 1,G5030,S,"23965767","5997989","+33.9512242","-077.9921571",1500000US370190203061,"Block Group 1, Census Tract 203.06, Brunswick County, North Carolina","827","756","39","21","0","0","0","11","0","11",
"37","019","020306","2","370190203062",Block Group 2,G5030,S,"2382254","1422799","+33.9250252","-078.0069763",1500000US370190203062,"Block Group 2, Census Tract 203.06, Brunswick County, North Carolina","766","699","29","0","0","0","0","38","0","38",
"37","019","020306","3","370190203063",Block Group 3,G5030,S,"584885","0","+33.9298460","-078.0190857",1500000US370190203063,"Block Group 3, Census Tract 203.06, Brunswick County, North Carolina","574","555","19","0","0","0","0","0","0","0",
"37","019","020307","1","370190203071",Block Group 1,G5030,S,"25027770","31376069","+33.9225601","-077.9543690",1500000US370190203071,"Block Group 1, Census Tract 203.07, Brunswick County, North Carolina","230","230","0","0","0","0","0","0","0","0",
"37","093","970102","3","370939701023",Block Group 3,G5030,S,"4261086","11714","+35.0231765","-079.1350442",1500000US370939701023,"Block Group 3, Census Tract 9701.02, Hoke County, North Carolina","894","401","350","0","17","0","0","126","0","126",
"37","093","970401","2","370939704012",Block Group 2,G5030,S,"33743568","189288","+34.8793268","-079.1800539",1500000US370939704012,"Block Group 2, Census Tract 9704.01, Hoke County, North Carolina","1763","265","127","1097","5","0","131","138","0","138","1"
"37","093","970201","1","370939702011",Block Group 1,G5030,S,"41013397","118139","+35.0303308","-079.3947670",1500000US370939702011,"Block Group 1, Census Tract 9702.01, Hoke County, North Carolina","816","516","257","43","0","0","0","0","0","0","1"
"37","093","970201","2","370939702012",Block Group 2,G5030,S,"66620309","150206","+35.0537019","-079.3627127",1500000US370939702012,"Block Group 2, Census Tract 9702.01, Hoke County, North Carolina","3271","1607","1020","258","46","0","96","244","0","244","1"
"37","093","970201","3","370939702013",Block Group 3,G5030,S,"28364434","108482","+35.0165910","-079.2766475",1500000US370939702013,"Block Group 3, Census Tract 9702.01, Hoke County, North Carolina","1106","533","346","129","0","0","26","72","0","72","1"
"37","093","970101","1","370939701011",Block Group 1,G5030,S,"40277602","174315","+35.0306868","-079.1911685",1500000US370939701011,"Block Group 1, Census Tract 9701.01, Hoke County, North Carolina","5652","2226","2568","132","141","43","123","419","47","372","1"
"37","093","980100","1","370939801001",Block Group 1,G5030,S,"360899931","1417137","+35.1193110","-079.2310792",1500000US370939801001,"Block Group 1, Census Tract 9801, Hoke County, North Carolina","0","0","0","0","0","0","0","0","0","0","1"
"37","093","970103","2","370939701032",Block Group 2,G5030,S,"17638401","235340","+34.9772484","-079.0794127",1500000US370939701032,"Block Group 2, Census Tract 9701.03, Hoke County, North Carolina","3636","2175","870","184","36","17","153","201","0","201","1"
"37","093","970103","1","370939701031",Block Group 1,G5030,S,"16005123","0","+34.9801262","-079.1430133",1500000US370939701031,"Block Group 1, Census Tract 9701.03, Hoke County, North Carolina","3549","1530","1114","114","127","0","527","137","34","103","1"
"37","093","970102","1","370939701021",Block Group 1,G5030,S,"9282841","67865","+34.9943928","-079.1963459",1500000US370939701021,"Block Group 1, Census Tract 9701.02, Hoke County, North Carolina","3753","1311","1863","0","0","0","373","206","0","206","1"
"37","093","970202","1","370939702021",Block Group 1,G5030,S,"39714459","107696","+34.9904682","-079.3042835",1500000US370939702021,"Block Group 1, Census Tract 9702.02, Hoke County, North Carolina","2498","1215","1061","9","33","0","53","127","20","107","1"
"37","093","970101","2","370939701012",Block Group 2,G5030,S,"8279617","6557","+35.0402660","-079.1107806",1500000US370939701012,"Block Group 2, Census Tract 9701.01, Hoke County, North Carolina","4885","2199","1741","33","9","0","677","226","0","226",
"37","093","970402","1","370939704021",Block Group 1,G5030,S,"16501574","0","+34.9325571","-079.1974172",1500000US370939704021,"Block Group 1, Census Tract 9704.02, Hoke County, North Carolina","894","158","389","175","0","0","165","7","0","7","1"
"37","021","000200","1","370210002001",Block Group 1,G5030,S,"946363","49327","+35.5959892","-082.5651759",1500000US370210002001,"Block Group 1, Census Tract 2, Buncombe County, North Carolina","687","328","266","0","0","0","0","93","0","93",
"37","021","001400","5","370210014005",Block Group 5,G5030,S,"3101002","0","+35.6009939","-082.6149173",1500000US370210014005,"Block Group 5, Census Tract 14, Buncombe County, North Carolina","2200","1654","353","167","2","0","16","8","0","8",
